,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
9149,40,5,2,1,0,1400,0,0,2,20,6,20,7,-1,0,3,no
9568,57,4,1,0,0,687,1,1,1,21,5,107,3,-1,0,3,no
1396,34,0,1,1,0,1474,0,0,0,2,0,739,2,-1,0,3,yes
3008,66,5,1,3,0,2540,0,0,1,10,2,441,2,156,1,1,yes
6071,31,4,1,2,0,0,0,0,0,26,1,76,2,-1,0,3,no
1938,33,7,1,1,0,210,1,0,0,13,8,1207,2,-1,0,3,yes
5447,50,9,1,1,0,1717,0,0,1,7,5,416,8,-1,0,3,no
5563,32,4,2,2,0,131,1,0,0,11,1,112,1,81,1,1,no
401,40,1,1,0,0,665,1,0,0,9,5,781,1,-1,0,3,yes
8610,30,9,2,1,0,3096,1,0,0,11,1,272,4,-1,0,3,no
1656,23,8,2,1,0,0,0,0,0,30,0,297,1,83,6,2,yes
10486,40,1,1,1,0,1938,1,0,0,7,8,228,1,-1,0,3,no
210,42,9,2,1,1,-1129,1,0,2,2,6,555,5,-1,0,3,yes
10332,27,7,2,1,0,266,0,1,0,7,5,232,1,-1,0,3,no
7396,46,4,1,2,0,716,1,1,0,8,8,557,1,172,1,0,no
6099,24,7,2,1,0,11,1,0,2,27,6,114,4,-1,0,3,no
10051,31,9,2,1,0,863,1,0,0,3,3,146,1,263,5,2,no
6261,39,1,1,1,0,39,1,0,2,18,6,34,6,-1,0,3,no
4366,46,7,1,1,0,273,0,0,0,22,1,565,2,-1,0,3,yes
7504,33,0,1,1,0,1077,1,0,0,18,8,432,3,374,3,1,no
7484,25,0,2,1,0,131,1,1,2,9,8,237,1,-1,0,3,no
4316,58,4,1,2,0,473,0,0,0,18,3,1109,1,262,1,2,yes
582,34,1,2,1,0,1759,0,1,0,25,5,695,1,-1,0,3,yes
134,30,9,1,2,0,541,1,0,2,26,8,414,2,-1,0,3,yes
6020,29,1,1,1,0,975,1,0,2,27,8,265,2,-1,0,3,no
3293,29,8,2,3,0,7585,0,0,0,3,7,145,2,198,1,0,yes
453,30,2,1,0,0,2686,1,0,0,15,5,808,3,-1,0,3,yes
6896,34,4,1,2,0,161,1,0,0,11,5,378,1,-1,0,3,no
10990,31,9,2,2,1,24,0,0,0,21,1,246,2,-1,0,3,no
1421,35,9,2,1,0,16,1,0,0,8,0,903,1,-1,0,3,yes
2204,50,9,1,1,0,3370,0,0,0,2,6,160,2,-1,0,3,yes
651,44,9,1,0,0,755,0,1,0,31,5,829,4,-1,0,3,yes
4459,64,5,1,1,0,466,1,0,0,18,10,526,1,-1,0,3,yes
3890,35,4,0,2,0,2885,0,0,0,13,1,199,3,43,8,1,yes
3465,55,9,1,2,0,1320,0,0,0,28,0,387,2,-1,0,3,yes
79,31,1,1,1,0,92,1,0,2,16,8,688,1,-1,0,3,yes
9581,39,9,2,1,0,681,1,0,2,5,6,170,1,-1,0,3,no
7037,29,1,2,1,0,348,1,0,2,9,8,185,2,-1,0,3,no
5464,27,1,2,1,0,1049,0,0,1,29,4,389,3,-1,0,3,no
8469,31,0,2,1,0,779,1,1,0,3,0,219,2,-1,0,3,no
3325,44,4,1,3,0,282,0,0,0,9,7,700,2,154,3,2,yes
8092,45,4,1,2,0,1529,0,0,0,30,6,160,1,-1,0,3,no
7314,60,4,0,0,0,21,0,1,1,14,5,113,3,-1,0,3,no
2602,57,4,0,3,0,854,0,0,0,27,1,700,4,92,1,0,yes
9239,33,1,1,0,0,3868,1,0,2,2,6,445,1,-1,0,3,no
6840,28,7,2,1,0,458,0,0,0,4,3,112,4,201,3,0,no
9036,40,4,2,3,0,838,1,0,2,12,8,619,3,-1,0,3,no
7917,50,1,1,0,0,533,0,0,0,21,1,212,4,-1,0,3,no
2697,32,9,2,2,0,1855,0,0,0,15,11,126,2,134,1,1,yes
1309,37,11,2,2,0,0,0,0,0,3,7,426,1,-1,0,3,yes
3562,31,9,2,1,0,846,0,0,0,26,8,405,3,205,2,0,yes
2566,38,9,1,1,0,10596,0,0,0,19,1,195,1,197,4,1,yes
7748,39,9,2,1,0,175,0,1,2,16,6,757,2,-1,0,3,no
5723,41,0,2,1,0,882,1,1,2,28,8,145,2,-1,0,3,no
3126,36,9,1,2,0,202,0,0,0,29,4,313,1,120,3,0,yes
10502,30,1,2,1,0,228,0,0,0,5,3,232,1,365,1,0,no
212,29,1,2,1,0,260,1,0,2,2,6,707,14,-1,0,3,yes
9383,32,9,2,2,0,1212,1,0,2,23,8,463,2,-1,0,3,no
3094,27,0,1,2,0,2855,0,0,0,25,4,240,1,301,3,0,yes
5679,63,5,0,0,0,1840,0,0,0,12,7,71,3,-1,0,3,no
757,40,10,0,1,0,1694,0,0,0,12,1,473,6,-1,0,3,yes
6508,61,4,1,1,0,967,0,0,0,20,1,180,1,-1,0,3,no
7402,32,4,1,2,0,2458,1,0,0,4,8,77,2,-1,0,3,no
5649,59,3,1,0,0,235,0,0,0,13,1,119,2,-1,0,3,no
7471,35,4,1,2,0,-547,1,0,0,14,1,101,2,-1,0,3,no
1937,31,0,1,1,0,879,1,0,0,13,8,394,1,-1,0,3,yes
9933,27,9,2,2,0,11862,0,0,1,25,8,281,5,101,1,2,no
5504,36,1,1,1,0,199,1,0,0,9,5,183,1,-1,0,3,no
5237,24,1,1,1,0,-389,1,1,2,4,6,1242,1,-1,0,3,yes
10625,31,4,2,2,0,307,0,0,0,21,9,86,2,-1,0,3,no
8816,41,1,1,1,0,338,1,0,2,14,8,87,1,-1,0,3,no
8627,34,4,1,2,0,8,0,0,0,25,1,169,4,-1,0,3,no
7678,37,4,1,2,0,1689,1,0,2,29,8,645,2,-1,0,3,no
2209,32,0,1,2,0,653,0,0,0,2,6,84,1,-1,0,3,yes
10766,38,7,2,1,0,322,1,0,2,26,8,61,1,-1,0,3,no
213,44,4,0,2,1,-411,1,0,2,2,6,432,4,-1,0,3,yes
3883,55,11,1,1,0,2206,0,0,0,12,1,265,1,91,5,2,yes
7266,32,4,1,2,0,-383,1,0,2,27,8,241,1,-1,0,3,no
6515,43,9,1,1,0,629,0,0,0,5,1,196,1,-1,0,3,no
1367,26,4,2,2,0,2786,0,0,0,23,7,415,1,-1,0,3,yes
3626,46,1,1,1,0,1723,0,0,0,17,6,176,2,52,7,0,yes
410,32,4,1,2,0,794,1,1,0,9,5,1014,1,-1,0,3,yes
3284,38,7,2,1,0,91,0,0,0,2,7,207,1,-1,0,3,yes
5218,30,7,1,1,0,517,0,0,0,11,2,141,2,-1,0,3,yes
6563,45,9,1,3,0,886,1,0,0,13,10,75,2,42,1,0,no
1125,36,0,1,1,0,96,0,0,0,2,3,302,1,-1,0,3,yes
7478,52,4,1,2,0,4358,0,0,1,31,5,30,7,-1,0,3,no
4993,57,11,1,3,0,19268,0,0,2,23,10,301,1,-1,0,3,yes
4715,46,4,0,1,0,0,0,0,0,27,1,763,5,-1,0,3,yes
3631,64,5,0,0,0,109,0,0,0,23,6,706,1,225,2,2,yes
8739,73,5,1,0,0,508,0,0,0,14,6,154,4,97,1,2,no
4903,41,4,1,0,0,5310,1,0,0,17,9,984,1,-1,0,3,yes
10790,25,1,2,0,0,-221,1,0,2,23,8,250,1,-1,0,3,no
9115,54,4,1,2,0,122,1,0,0,22,5,126,3,-1,0,3,no
1561,73,5,0,2,0,3203,0,0,0,20,0,148,1,-1,0,3,yes
7252,32,4,2,2,0,0,0,0,0,22,1,148,2,-1,0,3,no
7720,30,9,2,2,0,1,0,0,0,20,1,88,2,-1,0,3,no
9622,40,0,1,1,0,-253,1,0,0,9,5,177,1,-1,0,3,no
10063,34,9,1,1,0,1246,0,0,2,28,8,88,3,-1,0,3,no
5721,33,4,1,1,0,588,1,0,0,18,8,11,5,-1,0,3,no
11009,34,10,1,1,0,200,1,0,2,26,8,155,6,-1,0,3,no
2856,47,4,2,2,0,551,0,0,0,29,10,124,1,-1,0,3,yes
10268,35,0,1,1,0,725,1,0,0,20,9,219,7,133,1,0,no
1856,42,4,1,2,0,4,1,0,0,8,8,579,2,295,1,2,yes
6363,59,11,1,3,0,1541,0,0,0,5,1,790,1,-1,0,3,no
5753,35,4,2,2,0,643,1,0,2,23,8,322,1,-1,0,3,no
10315,31,0,2,1,0,437,1,1,2,4,6,173,14,-1,0,3,no
8144,58,4,1,2,0,1697,0,0,2,20,6,55,2,-1,0,3,no
7085,60,6,1,1,0,1690,0,0,0,28,1,64,11,-1,0,3,no
92,31,0,1,1,0,97,1,0,2,19,8,607,1,-1,0,3,yes
3046,25,9,1,2,0,2551,0,0,0,28,2,400,3,-1,0,3,yes
10945,29,4,1,2,0,16,1,0,0,16,5,605,6,-1,0,3,no
4959,31,4,2,2,0,11821,0,0,0,18,1,384,11,-1,0,3,yes
4195,55,3,1,3,0,366,0,0,0,5,6,365,3,57,2,1,yes
8332,40,1,1,1,0,746,1,1,0,2,3,241,1,262,3,1,no
1527,38,4,1,2,0,165,1,0,0,17,0,526,1,260,2,1,yes
7165,53,0,0,1,0,592,1,0,2,13,8,151,1,-1,0,3,no
3893,33,9,1,1,0,484,1,0,0,16,1,205,3,182,9,2,yes
8476,42,0,2,1,0,243,1,0,2,14,8,46,5,-1,0,3,no
1574,41,1,0,0,0,285,1,0,0,20,0,1272,2,-1,0,3,yes
86,54,4,2,2,0,4393,1,0,2,16,8,1297,3,-1,0,3,yes
2455,34,4,1,2,0,0,1,0,0,7,1,262,1,99,2,2,yes
10674,54,9,2,1,0,224,0,0,0,5,1,134,2,-1,0,3,no
818,52,4,1,2,0,7135,0,0,0,19,1,1032,3,-1,0,3,yes
2059,31,1,2,1,0,239,1,0,0,18,8,666,1,360,1,2,yes
6986,21,8,2,2,0,1258,0,0,0,7,5,404,1,-1,0,3,no
5260,38,3,1,0,0,196,0,0,0,30,0,574,1,-1,0,3,yes
9259,30,4,2,2,0,640,0,0,0,6,3,124,4,213,2,0,no
5806,50,9,1,0,0,249,1,0,2,6,8,129,1,-1,0,3,no
3306,39,7,1,1,0,53,0,0,2,5,7,257,1,394,1,0,yes
3587,27,1,2,2,0,644,0,0,0,2,6,657,1,182,1,2,yes
6692,33,1,1,1,0,-346,1,1,2,23,8,29,3,-1,0,3,no
6707,44,4,1,2,0,0,0,0,2,13,8,27,1,-1,0,3,no
5380,45,4,1,2,0,81,0,1,0,30,5,61,3,-1,0,3,no
10169,43,0,1,1,0,71,0,0,2,7,8,180,5,-1,0,3,no
4940,45,8,2,3,0,1527,0,0,0,8,7,132,1,-1,0,3,yes
9562,42,4,0,0,0,0,1,0,0,19,9,73,5,-1,0,3,no
5604,44,0,0,1,0,777,1,0,0,18,8,517,3,350,2,0,no
2221,52,9,1,1,0,0,0,0,0,2,6,541,3,-1,0,3,yes
162,28,8,2,1,0,949,1,0,2,28,8,1730,1,-1,0,3,yes
10428,30,9,2,2,0,6619,1,0,0,21,1,239,8,-1,0,3,no
7796,54,2,0,2,0,5784,0,0,0,21,9,75,5,-1,0,3,no
3050,32,4,2,2,0,718,1,0,0,29,2,155,1,197,1,2,yes
8640,34,4,1,2,0,3402,0,0,0,3,6,88,2,-1,0,3,no
925,49,4,1,1,0,249,0,0,1,6,9,234,1,-1,0,3,yes
3961,25,8,2,1,0,486,0,0,0,13,11,273,3,199,4,0,yes
6525,54,4,1,1,0,0,0,0,0,19,9,106,1,-1,0,3,no
2396,38,8,1,3,0,0,0,0,0,8,5,341,1,385,1,0,yes
603,40,7,1,1,0,473,1,0,0,28,5,383,3,-1,0,3,yes
6398,35,9,1,1,0,905,0,1,0,21,1,114,2,-1,0,3,no
1915,36,1,1,0,0,319,1,0,0,13,8,774,2,301,1,0,yes
6306,51,4,0,2,0,0,1,0,0,28,5,534,4,-1,0,3,no
10850,41,4,1,2,0,217,0,0,0,19,9,328,1,-1,0,3,no
1749,37,4,2,2,0,3141,0,0,0,4,8,384,2,-1,0,3,yes
11161,34,9,1,1,0,0,0,0,0,9,5,628,1,-1,0,3,no
4551,31,9,1,2,0,26,0,1,0,18,9,419,1,127,6,1,yes
9984,56,0,1,1,0,292,1,0,2,28,8,228,9,-1,0,3,no
10872,38,4,2,2,0,6836,1,0,2,29,8,374,4,-1,0,3,no
1652,59,5,0,1,0,5583,1,0,0,30,0,720,1,-1,0,3,yes
10889,29,4,1,2,0,0,1,0,1,15,5,91,2,-1,0,3,no
6663,49,9,1,2,0,80,0,0,0,17,5,123,1,-1,0,3,no
6533,41,9,1,1,0,978,0,0,0,29,5,55,2,-1,0,3,no
5274,54,1,0,0,0,4401,0,0,1,13,8,414,1,183,2,2,yes
152,25,1,1,1,0,97,1,0,2,27,8,709,1,-1,0,3,yes
3685,31,6,1,2,0,2666,0,0,1,8,5,411,2,148,9,1,yes
2948,27,1,2,1,0,535,0,0,0,16,9,183,1,94,1,2,yes
6498,37,4,2,2,0,2173,0,0,0,21,9,158,3,114,1,0,no
5208,53,9,1,1,0,6831,0,0,0,13,8,1130,2,-1,0,3,yes
440,35,0,1,1,0,-203,1,0,0,11,5,1649,2,-1,0,3,yes
1965,31,0,1,1,0,8781,1,0,0,14,8,680,1,177,1,2,yes
2886,34,4,1,2,0,1778,0,0,0,4,9,358,1,162,2,0,yes
747,60,5,1,1,0,2722,0,0,0,12,1,506,2,-1,0,3,yes
4906,32,9,1,2,0,2976,1,0,0,5,3,783,1,175,5,0,yes
8,37,9,1,1,0,1,1,0,2,6,8,608,1,-1,0,3,yes
5663,33,4,1,2,0,22867,1,0,0,10,1,73,1,440,2,0,no
1046,41,4,2,2,0,1982,0,0,0,21,9,558,1,-1,0,3,yes
5063,35,4,1,2,0,611,0,0,0,1,10,305,2,121,1,2,yes
2145,32,4,2,2,0,312,0,0,0,26,8,208,2,98,2,2,yes
10716,40,2,1,2,0,-164,0,0,0,7,8,87,1,-1,0,3,no
9713,34,3,1,1,1,0,0,0,0,21,1,398,2,-1,0,3,no
4500,58,4,1,1,0,-382,0,0,0,31,5,644,12,-1,0,3,yes
4512,43,1,1,0,0,3917,0,0,0,2,7,154,1,-1,0,3,yes
5571,38,1,1,1,0,35,1,0,2,28,8,130,2,-1,0,3,no
8919,53,9,0,1,0,45,0,0,2,28,8,171,6,-1,0,3,no
6128,33,1,1,1,0,-81,1,0,0,29,4,339,2,-1,0,3,no
1963,35,7,1,1,0,341,1,0,0,14,8,345,1,-1,0,3,yes
9430,89,5,1,2,0,553,0,0,1,19,1,2027,5,-1,0,3,no
1380,77,5,1,1,0,9601,0,0,1,27,7,515,1,-1,0,3,yes
7950,34,0,2,1,0,296,0,0,0,20,9,68,1,136,4,0,no
2070,27,1,1,3,0,409,1,0,0,18,8,525,1,-1,0,3,yes
535,35,9,1,2,0,328,1,0,0,22,5,654,2,-1,0,3,yes
9936,45,9,0,1,0,441,1,0,0,2,3,535,1,-1,0,3,no
5438,41,4,1,2,0,-29,0,0,0,29,4,41,2,266,2,0,no
3892,60,7,1,2,0,4256,1,0,0,16,1,239,3,761,1,1,yes
4064,54,4,0,2,0,5475,0,0,0,21,10,1032,1,91,4,2,yes
9708,49,0,1,1,0,1096,1,0,0,17,0,609,1,303,5,0,no
6,56,4,1,2,0,830,1,1,2,6,8,1201,1,-1,0,3,yes
6052,40,4,1,2,0,423,1,0,0,30,5,134,24,-1,0,3,no
1160,31,6,1,2,0,168,0,0,0,4,3,193,2,-1,0,3,yes
35,32,4,2,2,0,311,0,0,2,12,8,757,2,-1,0,3,yes
8687,60,4,1,2,0,79,0,0,2,11,6,48,3,-1,0,3,no
250,29,6,1,1,0,425,1,0,2,5,6,562,15,-1,0,3,yes
2871,60,5,0,1,0,4243,0,0,0,30,10,416,2,-1,0,3,yes
510,28,1,1,1,0,173,0,0,0,18,5,588,7,-1,0,3,yes
7074,42,11,2,3,1,61,0,0,2,20,6,115,1,-1,0,3,no
6806,47,1,1,1,0,303,0,0,2,11,6,261,1,-1,0,3,no
5667,56,1,1,3,0,260,1,0,1,30,5,250,2,-1,0,3,no
9818,39,9,1,0,0,2118,1,0,0,17,0,266,2,-1,0,3,no
10806,47,1,1,1,0,3237,1,0,2,15,8,198,3,-1,0,3,no
2996,50,0,1,1,0,10250,1,0,0,7,2,254,3,385,2,1,yes
9304,58,10,1,1,0,610,1,0,1,29,5,246,2,-1,0,3,no
7070,59,5,1,1,0,5678,1,0,2,14,8,238,2,-1,0,3,no
3609,66,0,1,1,0,4041,0,0,0,14,6,713,2,-1,0,3,yes
2194,37,0,1,1,0,597,0,0,0,2,6,395,1,-1,0,3,yes
4650,25,0,2,1,0,285,0,0,0,3,5,658,3,-1,0,3,yes
2734,33,4,2,2,0,5437,0,0,0,7,10,201,1,58,3,0,yes
4116,25,9,2,1,0,505,0,1,0,17,9,386,2,-1,0,3,yes
636,27,4,2,2,0,1,1,0,0,30,5,764,4,-1,0,3,yes
5082,26,1,2,1,0,191,1,0,0,6,8,550,1,-1,0,3,yes
3527,56,4,1,0,0,870,0,0,0,14,8,220,1,179,1,2,yes
5780,50,0,0,1,0,81,0,1,0,21,9,64,1,-1,0,3,no
2359,40,4,1,2,0,2763,1,0,0,2,5,566,1,395,2,2,yes
4587,28,8,2,1,0,0,0,0,0,18,3,209,20,-1,0,3,yes
8974,65,5,1,0,0,343,0,0,1,5,3,159,2,-1,0,3,no
10410,34,4,2,2,0,1310,0,1,0,20,9,90,3,-1,0,3,no
7785,49,1,0,0,0,-9,1,1,2,5,8,389,1,-1,0,3,no
6704,44,0,1,1,0,262,1,0,0,9,5,74,1,-1,0,3,no
5436,38,2,1,3,0,259,0,0,0,18,9,63,1,-1,0,3,no
9967,58,5,0,3,0,5920,1,0,0,21,9,96,1,121,1,0,no
5379,38,1,1,0,0,178,1,0,2,20,8,245,1,-1,0,3,no
9706,59,11,2,1,0,3237,0,0,2,6,6,100,3,-1,0,3,no
9235,57,4,1,2,1,1218,1,0,0,18,5,317,6,-1,0,3,no
7118,47,1,1,1,0,125,0,0,0,8,5,210,2,-1,0,3,no
3144,78,5,1,3,0,4807,0,0,1,3,3,892,2,104,4,2,yes
10875,24,1,2,0,0,1033,1,0,0,24,9,283,1,-1,0,3,no
3259,37,10,1,2,0,7620,0,0,1,23,3,367,1,176,6,0,yes
261,29,1,2,0,0,213,1,0,2,6,6,2653,3,-1,0,3,yes
6616,52,4,1,2,0,6,0,0,1,19,10,57,1,-1,0,3,no
4111,38,9,1,1,0,557,1,0,0,16,9,1556,4,-1,0,3,yes
6627,55,1,1,1,0,2059,1,0,0,11,8,149,1,259,4,0,no
9612,30,4,1,2,0,0,0,0,0,7,1,74,1,-1,0,3,no
3928,26,9,2,1,0,1105,1,0,0,6,11,415,1,297,3,1,yes
2784,65,5,1,1,0,571,1,0,0,20,10,349,1,183,2,2,yes
5652,56,4,1,2,0,505,1,1,0,5,8,221,1,169,3,0,no
10744,40,9,1,1,0,0,1,1,0,26,5,105,2,172,1,0,no
10671,38,2,1,1,0,61,1,1,2,28,8,170,5,-1,0,3,no
4832,31,6,1,2,0,5,1,1,0,21,9,635,1,135,2,0,yes
1146,32,4,2,2,0,2360,0,0,0,3,3,152,2,160,5,1,yes
9651,47,7,1,1,0,2070,1,1,2,26,8,136,1,-1,0,3,no
8526,48,6,1,2,0,7,1,0,2,5,8,286,1,-1,0,3,no
10659,36,9,1,2,0,202,0,0,0,1,6,206,1,192,1,0,no
1319,32,4,2,2,0,506,0,0,0,5,7,63,2,-1,0,3,yes
8679,28,7,2,1,0,1636,1,0,0,18,8,97,1,355,2,0,no
3906,28,1,2,1,0,-46,1,0,0,1,11,199,1,92,14,2,yes
4433,28,6,2,2,0,442,0,0,0,19,6,474,3,95,3,1,yes
1569,51,2,1,2,0,83,0,0,0,20,0,267,2,-1,0,3,yes
1898,33,1,1,1,0,1240,1,0,0,12,8,844,1,-1,0,3,yes
8788,54,0,1,2,0,19,0,0,0,26,1,131,2,-1,0,3,no
6729,28,1,2,0,0,-30,1,0,0,31,5,108,5,-1,0,3,no
119,34,5,1,0,0,4499,0,0,2,21,8,1681,1,-1,0,3,yes
5349,45,0,1,1,0,1097,1,1,0,2,3,174,1,208,1,0,no
2651,47,5,2,0,0,3033,0,0,0,8,11,293,1,-1,0,3,yes
1112,31,10,2,0,0,163,0,0,0,30,4,707,2,2,1,1,yes
2055,33,0,2,1,0,1277,1,0,0,18,8,827,1,-1,0,3,yes
1851,39,0,2,1,0,2345,1,0,0,8,8,491,2,344,2,0,yes
6023,50,1,1,0,0,0,0,0,2,9,6,199,4,-1,0,3,no
8863,31,4,2,2,0,1308,0,0,0,22,1,323,3,-1,0,3,no
327,39,7,1,1,0,2843,1,0,2,19,6,585,1,-1,0,3,yes
6640,28,8,2,2,0,3733,1,0,0,21,1,419,5,91,7,2,no
6639,44,4,1,2,0,-600,1,0,0,18,1,360,1,-1,0,3,no
8452,39,1,2,1,0,169,1,0,2,9,8,38,1,-1,0,3,no
6246,44,4,1,2,0,1850,1,0,0,6,8,274,1,-1,0,3,no
993,42,4,1,2,0,3713,0,0,0,19,9,709,2,-1,0,3,yes
1384,59,5,1,2,0,9676,0,0,1,27,7,234,2,-1,0,3,yes
3949,31,4,1,2,0,877,0,0,0,9,11,209,1,92,8,2,yes
5999,32,9,2,2,0,514,1,1,0,7,8,138,1,168,1,0,no
549,32,1,1,1,0,476,1,0,0,23,5,956,9,-1,0,3,yes
8927,41,9,1,1,0,1043,1,1,2,14,8,225,1,-1,0,3,no
5120,32,4,2,2,0,6542,1,0,0,15,8,1598,4,175,5,0,yes
5660,50,0,1,1,0,-1415,0,0,0,19,1,358,2,-1,0,3,no
181,35,4,2,2,0,565,1,0,2,30,8,763,1,-1,0,3,yes
9683,49,7,0,1,0,933,0,1,0,29,5,92,33,-1,0,3,no
8587,47,9,0,1,0,191,0,0,0,19,1,228,5,-1,0,3,no
5488,49,4,1,2,0,0,1,0,0,18,9,102,1,-1,0,3,no
4806,34,7,2,2,0,3119,0,0,0,16,10,306,1,-1,0,3,yes
6201,56,0,1,1,0,2087,1,0,2,12,8,146,1,-1,0,3,no
3873,77,5,1,0,0,2590,0,0,1,12,1,345,1,178,20,0,yes
11087,40,9,2,2,0,47,1,0,0,5,8,159,1,365,1,0,no
2732,60,5,1,0,0,1588,0,0,0,6,10,728,1,-1,0,3,yes
2510,29,0,2,2,0,41,1,0,0,13,1,148,2,-1,0,3,yes
10161,36,1,1,0,0,973,1,1,2,23,8,293,1,-1,0,3,no
10533,28,1,2,1,0,1735,1,0,0,20,0,89,1,-1,0,3,no
3650,45,4,1,3,0,2724,0,0,0,28,6,359,2,182,1,2,yes
551,50,2,1,2,0,-168,1,0,0,23,5,1327,2,-1,0,3,yes
4570,51,4,1,2,0,346,0,0,0,12,9,134,2,192,3,0,yes
5097,64,5,1,1,0,571,1,0,0,20,0,1422,2,-1,0,3,yes
9039,43,9,1,1,0,4056,0,0,0,4,8,13,6,89,2,0,no
4103,32,7,2,1,0,1168,1,0,0,16,9,411,1,-1,0,3,yes
5623,37,4,1,2,0,-666,1,0,0,18,9,204,2,-1,0,3,no
10966,54,9,1,2,0,6507,0,0,0,26,8,145,1,-1,0,3,no
4346,52,4,1,2,0,3634,0,0,0,8,3,341,8,-1,0,3,yes
1009,32,7,2,1,0,5806,1,0,0,20,9,1503,2,-1,0,3,yes
770,35,9,1,1,0,-180,0,1,0,13,1,823,2,-1,0,3,yes
639,39,9,2,1,0,391,0,1,0,30,5,962,4,-1,0,3,yes
9851,45,4,0,2,0,6200,0,0,0,29,5,103,2,-1,0,3,no
4227,35,9,2,1,0,399,1,0,0,13,8,496,2,345,3,0,yes
11116,37,2,1,2,0,555,0,0,0,7,5,104,2,-1,0,3,no
2545,36,7,2,2,0,1189,0,0,0,17,1,220,1,-1,0,3,yes
5562,35,2,1,1,0,4872,1,0,0,15,8,34,3,-1,0,3,no
9288,46,6,2,0,0,2032,0,0,0,30,5,424,2,-1,0,3,no
6495,34,6,1,2,0,2427,0,0,1,11,1,90,3,70,3,0,no
7483,53,4,1,2,0,12,0,0,0,27,1,345,10,-1,0,3,no
4169,31,10,2,1,0,284,1,0,0,2,3,855,1,-1,0,3,yes
754,36,9,2,1,1,12,0,0,0,12,1,587,2,-1,0,3,yes
5499,55,7,0,0,0,2923,1,0,2,15,8,104,2,-1,0,3,no
4024,39,4,1,2,0,2939,0,0,0,6,10,608,1,99,3,0,yes
1085,37,0,2,1,0,1097,1,0,0,21,9,1555,2,-1,0,3,yes
937,31,2,2,1,0,0,0,0,1,13,9,160,1,-1,0,3,yes
10208,36,4,0,2,0,-978,1,0,0,13,8,62,3,-1,0,3,no
6100,34,9,2,1,0,60,0,0,0,7,1,274,2,-1,0,3,no
8258,58,5,1,1,0,5435,1,0,2,6,8,118,1,-1,0,3,no
6130,28,10,1,1,0,863,1,1,2,27,8,355,1,-1,0,3,no
8468,52,9,1,1,0,1490,0,1,2,17,6,420,4,-1,0,3,no
8454,31,9,1,2,0,15,0,0,2,2,6,389,1,-1,0,3,no
10958,53,7,1,3,0,257,1,0,2,5,8,209,2,-1,0,3,no
6061,32,8,2,3,0,1583,1,0,2,20,8,57,1,-1,0,3,no
5199,28,0,2,1,0,4745,0,0,1,12,8,360,1,181,5,2,yes
10842,37,9,1,2,1,0,1,0,2,14,8,93,14,-1,0,3,no
6733,52,4,1,1,0,5193,0,0,0,23,0,477,2,-1,0,3,no
829,37,9,1,2,0,247,0,0,0,20,1,625,6,-1,0,3,yes
3678,48,4,2,2,0,159,0,0,1,7,5,229,1,251,6,2,yes
3848,62,4,1,2,0,1859,0,0,1,6,1,245,3,-1,0,3,yes
1405,55,1,0,1,0,1613,1,0,0,3,0,296,1,270,3,0,yes
7071,31,4,2,2,0,0,0,0,0,25,1,9,12,-1,0,3,no
10334,56,4,1,0,0,7747,0,0,2,5,6,103,2,-1,0,3,no
3616,27,4,2,2,0,1720,0,0,0,15,6,910,1,224,3,2,yes
5492,37,4,0,2,0,0,1,0,0,11,8,217,6,-1,0,3,no
8384,37,0,0,1,0,1573,1,0,0,12,8,639,3,326,10,0,no
6330,31,7,2,1,0,85,0,0,0,16,5,151,1,-1,0,3,no
4737,37,4,2,2,0,102,1,0,0,6,8,445,1,258,2,0,yes
10045,30,6,2,1,0,280,0,0,1,5,8,92,3,-1,0,3,no
1748,45,1,1,1,0,10252,0,0,0,4,8,675,2,-1,0,3,yes
2211,29,9,2,1,0,1165,0,0,0,2,6,245,1,-1,0,3,yes
10246,50,2,1,1,0,854,0,0,0,16,0,198,1,-1,0,3,no
8608,45,4,1,2,0,3643,0,0,0,21,9,162,1,-1,0,3,no
6636,46,1,1,1,0,-396,0,1,0,4,1,115,1,-1,0,3,no
7365,41,0,0,1,0,110,1,1,0,5,3,76,2,-1,0,3,no
7689,41,4,1,1,0,3096,1,0,0,24,5,273,6,-1,0,3,no
6587,41,2,1,2,0,221,1,0,2,14,8,57,2,-1,0,3,no
6485,36,1,1,1,0,723,1,0,0,31,5,101,2,-1,0,3,no
1034,31,1,1,2,0,-35,0,0,0,20,9,952,2,-1,0,3,yes
2844,31,4,1,2,0,81,1,0,0,29,10,164,2,-1,0,3,yes
10165,38,9,1,2,0,-1,0,0,0,8,1,188,4,-1,0,3,no
6065,39,0,1,1,0,1221,0,0,2,12,6,97,1,-1,0,3,no
2870,22,8,2,1,0,1522,0,0,0,30,10,368,2,-1,0,3,yes
2265,55,0,1,1,0,1662,0,0,0,4,6,94,2,-1,0,3,yes
4809,50,4,1,2,0,1396,0,0,0,25,1,731,6,-1,0,3,yes
10483,48,4,1,2,0,190,0,0,0,25,1,14,22,-1,0,3,no
2898,42,4,1,2,0,2816,0,0,0,10,9,193,2,-1,0,3,yes
3341,38,3,2,1,0,465,1,0,0,16,7,180,1,302,3,2,yes
6683,28,1,2,1,0,1285,0,0,1,30,4,199,2,2,17,1,no
